student_id,UG_institute_tier,UG_branch,UG_percentage,Year_of_passing,GATE_paper,GATE_score,GATE_rank,Category,Work_exp_years,program_id,university_name,dept_specialization,previous_cutoff_gen,previous_cutoff_obc,previous_cutoff_sc,previous_cutoff_st,min_UG_required,university_tier,location_state,difference_from_cutoff,admitted_flag
S0178,Tier-II,EE,76.76,2022,EE,16.61,1362,General,0,P004,IIIT_Bombay,CE,29.52,27.52,25.52,24.52,65,IIIT,Delhi,-12.91,0
S0178,Tier-II,EE,76.76,2022,EE,16.61,1362,General,0,P006,NIT_Bombay,ECE,29.09,27.09,25.09,24.09,60,NIT,Gujarat,-12.48,0
S0178,Tier-II,EE,76.76,2022,EE,16.61,1362,General,0,P005,IIIT_Chennai,ECE,28.7,26.7,24.7,23.7,65,IIIT,West Bengal,-12.09,0
S0179,Tier-III,ME,74.45,2022,ME,23.68,1009,OBC,0,P011,IIT_Trichy,EE,34.85,32.85,30.85,29.85,55,IIT,Tamil Nadu,-9.17,0
S0179,Tier-III,ME,74.45,2022,ME,23.68,1009,OBC,0,P008,NIT_Hyderabad,EE,26.59,24.59,22.59,21.59,55,NIT,Karnataka,-0.91,0
S0179,Tier-III,ME,74.45,2022,ME,23.68,1009,OBC,0,P001,IIIT_Bombay,EE,32.75,30.75,28.75,27.75,55,IIIT,Delhi,-7.07,0
S0179,Tier-III,ME,74.45,2022,ME,23.68,1009,OBC,0,P009,State_Delhi,ME,27.46,25.46,23.46,22.46,65,State,Tamil Nadu,-1.78,0
S0179,Tier-III,ME,74.45,2022,ME,23.68,1009,OBC,0,P013,State_Kanpur,EE,24.14,22.14,20.14,19.14,55,State,Uttar Pradesh,1.54,1
S0179,Tier-III,ME,74.45,2022,ME,23.68,1009,OBC,0,P004,IIIT_Bombay,CE,29.52,27.52,25.52,24.52,65,IIIT,Delhi,-3.84,0
S0180,Tier-I,EE,79.04,2023,EE,32.54,547,General,2,P009,State_Delhi,ME,27.46,25.46,23.46,22.46,65,State,Tamil Nadu,5.08,1
S0180,Tier-I,EE,79.04,2023,EE,32.54,547,General,2,P011,IIT_Trichy,EE,34.85,32.85,30.85,29.85,55,IIT,Tamil Nadu,-2.31,0
S0180,Tier-I,EE,79.04,2023,EE,32.54,547,General,2,P010,NIT_Hyderabad,CE,29.12,27.12,25.12,24.12,65,NIT,Delhi,3.42,1
S0180,Tier-I,EE,79.04,2023,EE,32.54,547,General,2,P001,IIIT_Bombay,EE,32.75,30.75,28.75,27.75,55,IIIT,Delhi,-0.21,1
S0180,Tier-I,EE,79.04,2023,EE,32.54,547,General,2,P020,NIT_Warangal,CE,28.57,26.57,24.57,23.57,65,NIT,Gujarat,3.97,1
S0180,Tier-I,EE,79.04,2023,EE,32.54,547,General,2,P019,State_Pune,ECE,25.37,23.37,21.37,20.37,55,State,Karnataka,7.17,1
S0181,Tier-II,ME,79.42,2022,ME,29.37,724,General,2,P008,NIT_Hyderabad,EE,26.59,24.59,22.59,21.59,55,NIT,Karnataka,2.78,1
S0181,Tier-II,ME,79.42,2022,ME,29.37,724,General,2,P002,IIT_Delhi,CE,30.78,28.78,26.78,25.78,65,IIT,Tamil Nadu,-1.41,0
S0181,Tier-II,ME,79.42,2022,ME,29.37,724,General,2,P004,IIIT_Bombay,CE,29.52,27.52,25.52,24.52,65,IIIT,Delhi,-0.15,0
S0181,Tier-II,ME,79.42,2022,ME,29.37,724,General,2,P015,State_Kanpur,ME,26.89,24.89,22.89,21.89,60,State,Gujarat,2.48,1
S0181,Tier-II,ME,79.42,2022,ME,29.37,724,General,2,P010,NIT_Hyderabad,CE,29.12,27.12,25.12,24.12,65,NIT,Delhi,0.25,1
S0182,Tier-III,CSE,81.01,2021,CSE,23.11,1000,General,1,P013,State_Kanpur,EE,24.14,22.14,20.14,19.14,55,State,Uttar Pradesh,-1.03,1
S0182,Tier-III,CSE,81.01,2021,CSE,23.11,1000,General,1,P017,State_Hyderabad,ME,22.38,20.38,18.38,17.38,55,State,Karnataka,0.73,1
S0182,Tier-III,CSE,81.01,2021,CSE,23.11,1000,General,1,P010,NIT_Hyderabad,CE,29.12,27.12,25.12,24.12,65,NIT,Delhi,-6.01,0
S0182,Tier-III,CSE,81.01,2021,CSE,23.11,1000,General,1,P004,IIIT_Bombay,CE,29.52,27.52,25.52,24.52,65,IIIT,Delhi,-6.41,0
S0183,Tier-II,EE,79.72,2021,EE,36.92,279,EWS,2,P012,State_Chennai,EE,22.27,20.27,18.27,17.27,65,State,West Bengal,14.65,1
S0183,Tier-II,EE,79.72,2021,EE,36.92,279,EWS,2,P008,NIT_Hyderabad,EE,26.59,24.59,22.59,21.59,55,NIT,Karnataka,10.33,1
S0183,Tier-II,EE,79.72,2021,EE,36.92,279,EWS,2,P019,State_Pune,ECE,25.37,23.37,21.37,20.37,55,State,Karnataka,11.55,1
S0183,Tier-II,EE,79.72,2021,EE,36.92,279,EWS,2,P005,IIIT_Chennai,ECE,28.7,26.7,24.7,23.7,65,IIIT,West Bengal,8.22,1
S0183,Tier-II,EE,79.72,2021,EE,36.92,279,EWS,2,P016,Private_Trichy,EE,20.7,18.7,16.7,15.7,55,Private,Maharashtra,16.22,1
S0184,Tier-II,CE,83.6,2023,CE,24.19,959,SC,0,P015,State_Kanpur,ME,26.89,24.89,22.89,21.89,60,State,Gujarat,1.3,1
S0184,Tier-II,CE,83.6,2023,CE,24.19,959,SC,0,P012,State_Chennai,EE,22.27,20.27,18.27,17.27,65,State,West Bengal,5.92,1
S0184,Tier-II,CE,83.6,2023,CE,24.19,959,SC,0,P014,IIIT_Delhi,CE,28.7,26.7,24.7,23.7,65,IIIT,Telangana,-0.51,0
S0184,Tier-II,CE,83.6,2023,CE,24.19,959,SC,0,P016,Private_Trichy,EE,20.7,18.7,16.7,15.7,55,Private,Maharashtra,7.49,1
S0185,Tier-III,ME,81.84,2022,ME,23.93,914,SC,0,P008,NIT_Hyderabad,EE,26.59,24.59,22.59,21.59,55,NIT,Karnataka,1.34,1
S0185,Tier-III,ME,81.84,2022,ME,23.93,914,SC,0,P003,NIT_Bombay,CSE,30.99,28.99,26.99,25.99,55,NIT,Delhi,-3.06,0
S0185,Tier-III,ME,81.84,2022,ME,23.93,914,SC,0,P017,State_Hyderabad,ME,22.38,20.38,18.38,17.38,55,State,Karnataka,5.55,1
S0185,Tier-III,ME,81.84,2022,ME,23.93,914,SC,0,P015,State_Kanpur,ME,26.89,24.89,22.89,21.89,60,State,Gujarat,1.04,1
S0186,Tier-II,EE,79.56,2021,EE,23.48,989,OBC,1,P003,NIT_Bombay,CSE,30.99,28.99,26.99,25.99,55,NIT,Delhi,-5.51,0
S0186,Tier-II,EE,79.56,2021,EE,23.48,989,OBC,1,P019,State_Pune,ECE,25.37,23.37,21.37,20.37,55,State,Karnataka,0.11,1
S0186,Tier-II,EE,79.56,2021,EE,23.48,989,OBC,1,P004,IIIT_Bombay,CE,29.52,27.52,25.52,24.52,65,IIIT,Delhi,-4.04,0
S0186,Tier-II,EE,79.56,2021,EE,23.48,989,OBC,1,P002,IIT_Delhi,CE,30.78,28.78,26.78,25.78,65,IIT,Tamil Nadu,-5.3,0
S0186,Tier-II,EE,79.56,2021,EE,23.48,989,OBC,1,P007,NIT_Trichy,EE,26.39,24.39,22.39,21.39,55,NIT,Tamil Nadu,-0.91,0
S0187,Tier-II,ECE,78.08,2023,ECE,23.62,1017,General,0,P006,NIT_Bombay,ECE,29.09,27.09,25.09,24.09,60,NIT,Gujarat,-5.47,0
S0187,Tier-II,ECE,78.08,2023,ECE,23.62,1017,General,0,P011,IIT_Trichy,EE,34.85,32.85,30.85,29.85,55,IIT,Tamil Nadu,-11.23,0
S0187,Tier-II,ECE,78.08,2023,ECE,23.62,1017,General,0,P017,State_Hyderabad,ME,22.38,20.38,18.38,17.38,55,State,Karnataka,1.24,1
S0187,Tier-II,ECE,78.08,2023,ECE,23.62,1017,General,0,P015,State_Kanpur,ME,26.89,24.89,22.89,21.89,60,State,Gujarat,-3.27,0
S0188,Tier-II,ME,83.29,2021,ME,19.58,1126,OBC,0,P007,NIT_Trichy,EE,26.39,24.39,22.39,21.39,55,NIT,Tamil Nadu,-4.81,0
S0188,Tier-II,ME,83.29,2021,ME,19.58,1126,OBC,0,P019,State_Pune,ECE,25.37,23.37,21.37,20.37,55,State,Karnataka,-3.79,0
S0188,Tier-II,ME,83.29,2021,ME,19.58,1126,OBC,0,P016,Private_Trichy,EE,20.7,18.7,16.7,15.7,55,Private,Maharashtra,0.88,1
S0189,Tier-I,EE,72.84,2022,EE,26.08,818,OBC,0,P017,State_Hyderabad,ME,22.38,20.38,18.38,17.38,55,State,Karnataka,5.7,1
S0189,Tier-I,EE,72.84,2022,EE,26.08,818,OBC,0,P015,State_Kanpur,ME,26.89,24.89,22.89,21.89,60,State,Gujarat,1.19,1
S0189,Tier-I,EE,72.84,2022,EE,26.08,818,OBC,0,P002,IIT_Delhi,CE,30.78,28.78,26.78,25.78,65,IIT,Tamil Nadu,-2.7,0
S0190,Tier-II,CE,69.6,2022,CE,29.15,681,OBC,1,P005,IIIT_Chennai,ECE,28.7,26.7,24.7,23.7,65,IIIT,West Bengal,2.45,1
S0190,Tier-II,CE,69.6,2022,CE,29.15,681,OBC,1,P017,State_Hyderabad,ME,22.38,20.38,18.38,17.38,55,State,Karnataka,8.77,1
S0190,Tier-II,CE,69.6,2022,CE,29.15,681,OBC,1,P014,IIIT_Delhi,CE,28.7,26.7,24.7,23.7,65,IIIT,Telangana,2.45,1
S0190,Tier-II,CE,69.6,2022,CE,29.15,681,OBC,1,P015,State_Kanpur,ME,26.89,24.89,22.89,21.89,60,State,Gujarat,4.26,1
S0190,Tier-II,CE,69.6,2022,CE,29.15,681,OBC,1,P002,IIT_Delhi,CE,30.78,28.78,26.78,25.78,65,IIT,Tamil Nadu,0.37,0
S0190,Tier-II,CE,69.6,2022,CE,29.15,681,OBC,1,P009,State_Delhi,ME,27.46,25.46,23.46,22.46,65,State,Tamil Nadu,3.69,1
S0191,Tier-III,EE,74.39,2022,EE,31.8,581,ST,1,P010,NIT_Hyderabad,CE,29.12,27.12,25.12,24.12,65,NIT,Delhi,7.68,1
S0191,Tier-III,EE,74.39,2022,EE,31.8,581,ST,1,P001,IIIT_Bombay,EE,32.75,30.75,28.75,27.75,55,IIIT,Delhi,4.05,1
S0191,Tier-III,EE,74.39,2022,EE,31.8,581,ST,1,P013,State_Kanpur,EE,24.14,22.14,20.14,19.14,55,State,Uttar Pradesh,12.66,1
S0191,Tier-III,EE,74.39,2022,EE,31.8,581,ST,1,P009,State_Delhi,ME,27.46,25.46,23.46,22.46,65,State,Tamil Nadu,9.34,1
S0191,Tier-III,EE,74.39,2022,EE,31.8,581,ST,1,P019,State_Pune,ECE,25.37,23.37,21.37,20.37,55,State,Karnataka,11.43,1
S0191,Tier-III,EE,74.39,2022,EE,31.8,581,ST,1,P012,State_Chennai,EE,22.27,20.27,18.27,17.27,65,State,West Bengal,14.53,1
S0192,Tier-III,EE,81.18,2021,EE,35.21,362,General,0,P019,State_Pune,ECE,25.37,23.37,21.37,20.37,55,State,Karnataka,9.84,1
S0192,Tier-III,EE,81.18,2021,EE,35.21,362,General,0,P003,NIT_Bombay,CSE,30.99,28.99,26.99,25.99,55,NIT,Delhi,4.22,1
S0192,Tier-III,EE,81.18,2021,EE,35.21,362,General,0,P002,IIT_Delhi,CE,30.78,28.78,26.78,25.78,65,IIT,Tamil Nadu,4.43,1
S0192,Tier-III,EE,81.18,2021,EE,35.21,362,General,0,P014,IIIT_Delhi,CE,28.7,26.7,24.7,23.7,65,IIIT,Telangana,6.51,1
S0193,Tier-I,ECE,85.73,2023,ECE,30.32,677,OBC,2,P003,NIT_Bombay,CSE,30.99,28.99,26.99,25.99,55,NIT,Delhi,1.33,0
S0193,Tier-I,ECE,85.73,2023,ECE,30.32,677,OBC,2,P018,NIT_Hyderabad,ECE,29.83,27.83,25.83,24.83,60,NIT,West Bengal,2.49,1
S0193,Tier-I,ECE,85.73,2023,ECE,30.32,677,OBC,2,P002,IIT_Delhi,CE,30.78,28.78,26.78,25.78,65,IIT,Tamil Nadu,1.54,1
S0193,Tier-I,ECE,85.73,2023,ECE,30.32,677,OBC,2,P020,NIT_Warangal,CE,28.57,26.57,24.57,23.57,65,NIT,Gujarat,3.75,1
S0193,Tier-I,ECE,85.73,2023,ECE,30.32,677,OBC,2,P016,Private_Trichy,EE,20.7,18.7,16.7,15.7,55,Private,Maharashtra,11.62,1
S0194,Tier-III,CE,79.02,2022,CE,28.45,752,General,2,P010,NIT_Hyderabad,CE,29.12,27.12,25.12,24.12,65,NIT,Delhi,-0.67,0
S0194,Tier-III,CE,79.02,2022,CE,28.45,752,General,2,P014,IIIT_Delhi,CE,28.7,26.7,24.7,23.7,65,IIIT,Telangana,-0.25,0
S0194,Tier-III,CE,79.02,2022,CE,28.45,752,General,2,P006,NIT_Bombay,ECE,29.09,27.09,25.09,24.09,60,NIT,Gujarat,-0.64,0
S0195,Tier-I,CE,82.01,2021,CE,27.05,810,General,1,P014,IIIT_Delhi,CE,28.7,26.7,24.7,23.7,65,IIIT,Telangana,-1.65,0
S0195,Tier-I,CE,82.01,2021,CE,27.05,810,General,1,P012,State_Chennai,EE,22.27,20.27,18.27,17.27,65,State,West Bengal,4.78,1
S0195,Tier-I,CE,82.01,2021,CE,27.05,810,General,1,P013,State_Kanpur,EE,24.14,22.14,20.14,19.14,55,State,Uttar Pradesh,2.91,1
S0195,Tier-I,CE,82.01,2021,CE,27.05,810,General,1,P015,State_Kanpur,ME,26.89,24.89,22.89,21.89,60,State,Gujarat,0.16,0
S0196,Tier-II,EE,85.01,2021,EE,29.27,707,OBC,2,P013,State_Kanpur,EE,24.14,22.14,20.14,19.14,55,State,Uttar Pradesh,7.13,1
S0196,Tier-II,EE,85.01,2021,EE,29.27,707,OBC,2,P003,NIT_Bombay,CSE,30.99,28.99,26.99,25.99,55,NIT,Delhi,0.28,1
S0196,Tier-II,EE,85.01,2021,EE,29.27,707,OBC,2,P018,NIT_Hyderabad,ECE,29.83,27.83,25.83,24.83,60,NIT,West Bengal,1.44,0
S0196,Tier-II,EE,85.01,2021,EE,29.27,707,OBC,2,P005,IIIT_Chennai,ECE,28.7,26.7,24.7,23.7,65,IIIT,West Bengal,2.57,1
S0196,Tier-II,EE,85.01,2021,EE,29.27,707,OBC,2,P012,State_Chennai,EE,22.27,20.27,18.27,17.27,65,State,West Bengal,9.0,1
S0196,Tier-II,EE,85.01,2021,EE,29.27,707,OBC,2,P002,IIT_Delhi,CE,30.78,28.78,26.78,25.78,65,IIT,Tamil Nadu,0.49,1
S0197,Tier-I,CE,81.19,2022,CE,31.48,584,SC,0,P018,NIT_Hyderabad,ECE,29.83,27.83,25.83,24.83,60,NIT,West Bengal,5.65,1
S0197,Tier-I,CE,81.19,2022,CE,31.48,584,SC,0,P013,State_Kanpur,EE,24.14,22.14,20.14,19.14,55,State,Uttar Pradesh,11.34,1
S0197,Tier-I,CE,81.19,2022,CE,31.48,584,SC,0,P017,State_Hyderabad,ME,22.38,20.38,18.38,17.38,55,State,Karnataka,13.1,1
S0197,Tier-I,CE,81.19,2022,CE,31.48,584,SC,0,P005,IIIT_Chennai,ECE,28.7,26.7,24.7,23.7,65,IIIT,West Bengal,6.78,1
S0198,Tier-II,ME,76.09,2023,ME,26.4,783,General,2,P001,IIIT_Bombay,EE,32.75,30.75,28.75,27.75,55,IIIT,Delhi,-6.35,0
S0198,Tier-II,ME,76.09,2023,ME,26.4,783,General,2,P020,NIT_Warangal,CE,28.57,26.57,24.57,23.57,65,NIT,Gujarat,-2.17,0
S0198,Tier-II,ME,76.09,2023,ME,26.4,783,General,2,P010,NIT_Hyderabad,CE,29.12,27.12,25.12,24.12,65,NIT,Delhi,-2.72,0
S0198,Tier-II,ME,76.09,2023,ME,26.4,783,General,2,P015,State_Kanpur,ME,26.89,24.89,22.89,21.89,60,State,Gujarat,-0.49,1
S0199,Tier-I,CSE,81.92,2021,CSE,21.54,1083,General,2,P018,NIT_Hyderabad,ECE,29.83,27.83,25.83,24.83,60,NIT,West Bengal,-8.29,0
S0199,Tier-I,CSE,81.92,2021,CSE,21.54,1083,General,2,P013,State_Kanpur,EE,24.14,22.14,20.14,19.14,55,State,Uttar Pradesh,-2.6,0
S0199,Tier-I,CSE,81.92,2021,CSE,21.54,1083,General,2,P008,NIT_Hyderabad,EE,26.59,24.59,22.59,21.59,55,NIT,Karnataka,-5.05,0
S0199,Tier-I,CSE,81.92,2021,CSE,21.54,1083,General,2,P020,NIT_Warangal,CE,28.57,26.57,24.57,23.57,65,NIT,Gujarat,-7.03,0
S0199,Tier-I,CSE,81.92,2021,CSE,21.54,1083,General,2,P015,State_Kanpur,ME,26.89,24.89,22.89,21.89,60,State,Gujarat,-5.35,0
S0199,Tier-I,CSE,81.92,2021,CSE,21.54,1083,General,2,P006,NIT_Bombay,ECE,29.09,27.09,25.09,24.09,60,NIT,Gujarat,-7.55,0
S0200,Tier-I,ECE,83.23,2023,ECE,26.37,869,General,2,P009,State_Delhi,ME,27.46,25.46,23.46,22.46,65,State,Tamil Nadu,-1.09,1
S0200,Tier-I,ECE,83.23,2023,ECE,26.37,869,General,2,P007,NIT_Trichy,EE,26.39,24.39,22.39,21.39,55,NIT,Tamil Nadu,-0.02,1
S0200,Tier-I,ECE,83.23,2023,ECE,26.37,869,General,2,P004,IIIT_Bombay,CE,29.52,27.52,25.52,24.52,65,IIIT,Delhi,-3.15,0
S0200,Tier-I,ECE,83.23,2023,ECE,26.37,869,General,2,P002,IIT_Delhi,CE,30.78,28.78,26.78,25.78,65,IIT,Tamil Nadu,-4.41,0
